Code INSEE région,Région,Nature,Date,Heure,Date - Heure,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Pompage (MW),Bioénergies (MW),Ech. physiques (MW),Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Column 30
32,Hauts-de-France,Données définitives,2024-04-17,14:30,2024-04-17T12:30:00+00:00,5962.0,129.0,3555.0,2638,274.0,2.0,0.0,100.0,-739.0,0.0,0.0,2638.0,0.0,2.16,5.36,59.63,65.11,44.25,43.37,4.6,49.46,0.03,50.0,1.68,49.26,
11,Île-de-France,Données définitives,2024-04-17,15:00,2024-04-17T13:00:00+00:00,7864.0,0.0,0.0,73,108.0,1.0,0.0,120.0,7562.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,,0.93,50.34,1.37,33.54,0.01,5.26,1.53,37.15,
32,Hauts-de-France,Données définitives,2024-04-17,15:00,2024-04-17T13:00:00+00:00,5833.0,129.0,3534.0,2481,308.0,2.0,0.0,106.0,-726.0,0.0,0.0,2481.0,0.0,2.21,5.36,60.59,64.73,42.53,40.79,5.28,55.6,0.03,50.0,1.82,52.22,
11,Île-de-France,Données définitives,2024-04-17,15:30,2024-04-17T13:30:00+00:00,7797.0,0.0,0.0,85,110.0,1.0,0.0,122.0,7484.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,,1.09,58.62,1.41,34.16,0.01,5.26,1.56,37.77,
32,Hauts-de-France,Données définitives,2024-04-17,15:30,2024-04-17T13:30:00+00:00,5724.0,127.0,3445.0,2454,237.0,2.0,0.0,105.0,-646.0,0.0,0.0,2454.0,0.0,2.22,5.28,60.19,63.1,42.87,40.35,4.14,42.78,0.03,50.0,1.83,51.72,
11,Île-de-France,Données définitives,2024-04-17,16:00,2024-04-17T14:00:00+00:00,7715.0,0.0,0.0,87,106.0,1.0,0.0,121.0,7404.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,,1.13,60.0,1.37,32.92,0.01,5.26,1.57,37.46,
32,Hauts-de-France,Données définitives,2024-04-17,16:00,2024-04-17T14:00:00+00:00,5662.0,127.0,3191.0,2350,236.0,2.0,0.0,104.0,-350.0,0.0,0.0,2350.0,0.0,2.24,5.28,56.36,58.44,41.5,38.64,4.17,42.6,0.04,50.0,1.84,51.23,
11,Île-de-France,Données définitives,2024-04-17,16:30,2024-04-17T14:30:00+00:00,7684.0,0.0,0.0,76,93.0,1.0,0.0,122.0,7398.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,,0.99,52.41,1.21,28.88,0.01,5.26,1.59,37.77,
32,Hauts-de-France,Données définitives,2024-04-17,16:30,2024-04-17T14:30:00+00:00,5620.0,131.0,2934.0,2213,222.0,2.0,0.0,95.0,22.0,0.0,0.0,2213.0,0.0,2.33,5.44,52.21,53.74,39.38,36.39,3.95,40.07,0.04,50.0,1.69,46.8,
11,Île-de-France,Données définitives,2024-04-17,17:00,2024-04-17T15:00:00+00:00,7756.0,0.0,0.0,71,80.0,1.0,0.0,127.0,7481.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,,0.92,48.97,1.03,24.84,0.01,5.26,1.64,39.32,
32,Hauts-de-France,Données définitives,2024-04-17,17:00,2024-04-17T15:00:00+00:00,5557.0,135.0,2864.0,2035,195.0,2.0,0.0,105.0,221.0,0.0,0.0,2035.0,0.0,2.43,5.61,51.54,52.45,36.62,33.46,3.51,35.2,0.04,50.0,1.89,51.72,
11,Île-de-France,Données définitives,2024-04-17,17:30,2024-04-17T15:30:00+00:00,7767.0,0.0,0.0,61,72.0,1.0,0.0,124.0,7511.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,,0.79,42.07,0.93,22.36,0.01,5.26,1.6,38.39,
32,Hauts-de-France,Données définitives,2024-04-17,17:30,2024-04-17T15:30:00+00:00,5561.0,138.0,2871.0,1976,180.0,2.0,0.0,108.0,282.0,0.0,0.0,1976.0,0.0,2.48,5.73,51.63,52.58,35.53,32.49,3.24,32.49,0.04,50.0,1.94,53.2,
32,Hauts-de-France,Données définitives,2024-04-17,18:00,2024-04-17T16:00:00+00:00,5630.0,139.0,2877.0,1952,151.0,2.0,0.0,105.0,394.0,0.0,0.0,1952.0,0.0,2.47,5.77,51.1,52.69,34.67,32.09,2.68,27.26,0.04,50.0,1.87,51.72,
11,Île-de-France,Données définitives,2024-04-17,18:00,2024-04-17T16:00:00+00:00,7839.0,0.0,0.0,75,59.0,1.0,0.0,127.0,7576.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,,0.96,51.72,0.75,18.32,0.01,5.26,1.62,39.32,
11,Île-de-France,Données définitives,2024-04-17,18:30,2024-04-17T16:30:00+00:00,7921.0,0.0,0.0,64,39.0,1.0,0.0,131.0,7693.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,,0.81,44.14,0.49,12.11,0.01,5.26,1.65,40.56,
32,Hauts-de-France,Données définitives,2024-04-17,18:30,2024-04-17T16:30:00+00:00,5812.0,137.0,2857.0,1776,118.0,2.0,0.0,103.0,823.0,0.0,0.0,1776.0,0.0,2.36,5.69,49.16,52.33,30.56,29.2,2.03,21.3,0.03,50.0,1.77,50.74,
32,Hauts-de-France,Données définitives,2024-04-17,19:00,2024-04-17T17:00:00+00:00,5807.0,137.0,3008.0,1612,94.0,2.0,0.0,104.0,843.0,0.0,0.0,1612.0,0.0,2.36,5.69,51.8,55.09,27.76,26.5,1.62,16.97,0.03,50.0,1.79,51.23,
11,Île-de-France,Données définitives,2024-04-17,19:00,2024-04-17T17:00:00+00:00,8123.0,0.0,0.0,66,28.0,1.0,0.0,130.0,7897.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,,0.81,45.52,0.34,8.7,0.01,5.26,1.6,40.25,
11,Île-de-France,Données définitives,2024-04-17,19:30,2024-04-17T17:30:00+00:00,8081.0,436.0,0.0,42,19.0,1.0,0.0,133.0,7457.0,0.0,0.0,42.0,0.0,5.4,20.23,0.0,,0.52,28.97,0.24,5.9,0.01,5.26,1.65,41.18,
32,Hauts-de-France,Données définitives,2024-04-17,19:30,2024-04-17T17:30:00+00:00,5914.0,136.0,3294.0,1506,59.0,2.0,0.0,108.0,820.0,0.0,0.0,1506.0,0.0,2.3,5.65,55.7,60.33,25.46,24.76,1.0,10.65,0.03,50.0,1.83,53.2,
32,Hauts-de-France,Données définitives,2024-04-17,20:00,2024-04-17T18:00:00+00:00,6070.0,158.0,3514.0,1311,30.0,2.0,0.0,109.0,953.0,0.0,0.0,1311.0,0.0,2.6,6.56,57.89,64.36,21.6,21.56,0.49,5.42,0.03,50.0,1.8,53.69,
11,Île-de-France,Données définitives,2024-04-17,20:00,2024-04-17T18:00:00+00:00,8290.0,865.0,0.0,57,13.0,1.0,0.0,132.0,7227.0,0.0,0.0,57.0,0.0,10.43,40.14,0.0,,0.69,39.31,0.16,4.04,0.01,5.26,1.59,40.87,
11,Île-de-France,Données définitives,2024-04-17,20:30,2024-04-17T18:30:00+00:00,8323.0,870.0,0.0,56,5.0,1.0,0.0,131.0,7262.0,0.0,0.0,56.0,0.0,10.45,40.37,0.0,,0.67,38.62,0.06,1.55,0.01,5.26,1.57,40.56,
32,Hauts-de-France,Données définitives,2024-04-17,20:30,2024-04-17T18:30:00+00:00,5855.0,137.0,3545.0,969,14.0,2.0,0.0,108.0,1083.0,0.0,0.0,969.0,0.0,2.34,5.69,60.55,64.93,16.55,15.93,0.24,2.53,0.03,50.0,1.84,53.2,
11,Île-de-France,Données définitives,2024-04-17,21:00,2024-04-17T19:00:00+00:00,8240.0,883.0,0.0,41,0.0,1.0,0.0,133.0,7186.0,0.0,0.0,41.0,0.0,10.72,40.97,0.0,,0.5,28.28,0.0,0.0,0.01,5.26,1.61,41.18,
32,Hauts-de-France,Données définitives,2024-04-17,21:00,2024-04-17T19:00:00+00:00,5780.0,136.0,3547.0,697,1.0,2.0,0.0,107.0,1294.0,0.0,0.0,697.0,0.0,2.35,5.65,61.37,64.96,12.06,11.46,0.02,0.18,0.03,50.0,1.85,52.71,
32,Hauts-de-France,Données définitives,2024-04-17,21:30,2024-04-17T19:30:00+00:00,5740.0,133.0,3566.0,542,0.0,2.0,0.0,108.0,1389.0,0.0,0.0,542.0,0.0,2.32,5.53,62.13,65.31,9.44,8.91,0.0,0.0,0.03,50.0,1.88,53.2,
11,Île-de-France,Données définitives,2024-04-17,21:30,2024-04-17T19:30:00+00:00,8157.0,891.0,0.0,34,0.0,1.0,0.0,131.0,7100.0,0.0,0.0,34.0,0.0,10.92,41.35,0.0,,0.42,23.45,0.0,0.0,0.01,5.26,1.61,40.56,
11,Île-de-France,Données définitives,2024-04-17,22:00,2024-04-17T20:00:00+00:00,7952.0,635.0,0.0,38,0.0,1.0,0.0,135.0,7144.0,0.0,0.0,38.0,0.0,7.99,29.47,0.0,,0.48,26.21,0.0,0.0,0.01,5.26,1.7,41.8,
32,Hauts-de-France,Données définitives,2024-04-17,22:00,2024-04-17T20:00:00+00:00,5816.0,126.0,3541.0,352,0.0,2.0,0.0,107.0,1687.0,0.0,0.0,352.0,0.0,2.17,5.23,60.88,64.85,6.05,5.79,0.0,0.0,0.03,50.0,1.84,52.71,
11,Île-de-France,Données définitives,2024-04-17,22:30,2024-04-17T20:30:00+00:00,7926.0,556.0,0.0,41,0.0,1.0,0.0,133.0,7192.0,0.0,0.0,41.0,0.0,7.01,25.8,0.0,,0.52,28.28,0.0,0.0,0.01,5.26,1.68,41.18,
32,Hauts-de-France,Données définitives,2024-04-17,22:30,2024-04-17T20:30:00+00:00,5715.0,124.0,3572.0,224,0.0,2.0,0.0,106.0,1684.0,0.0,0.0,224.0,0.0,2.17,5.15,62.5,65.42,3.92,3.68,0.0,0.0,0.03,50.0,1.85,52.22,
11,Île-de-France,Données définitives,2024-04-17,23:00,2024-04-17T21:00:00+00:00,8093.0,559.0,0.0,42,0.0,1.0,0.0,134.0,7358.0,0.0,0.0,42.0,0.0,6.91,25.94,0.0,,0.52,28.97,0.0,0.0,0.01,5.26,1.66,41.49,
32,Hauts-de-France,Données définitives,2024-04-17,23:00,2024-04-17T21:00:00+00:00,5594.0,126.0,3564.0,219,0.0,2.0,0.0,106.0,1575.0,0.0,0.0,219.0,0.0,2.25,5.23,63.71,65.27,3.91,3.6,0.0,0.0,0.04,50.0,1.89,52.22,
11,Île-de-France,Données définitives,2024-04-17,23:30,2024-04-17T21:30:00+00:00,7921.0,561.0,0.0,49,0.0,1.0,0.0,133.0,7178.0,0.0,0.0,49.0,0.0,7.08,26.03,0.0,,0.62,33.79,0.0,0.0,0.01,5.26,1.68,41.18,
32,Hauts-de-France,Données définitives,2024-04-17,23:30,2024-04-17T21:30:00+00:00,5566.0,128.0,3566.0,178,0.0,2.0,0.0,107.0,1587.0,0.0,0.0,178.0,0.0,2.3,5.32,64.07,65.31,3.2,2.93,0.0,0.0,0.04,50.0,1.92,52.71,
11,Île-de-France,Données définitives,2024-04-18,00:00,2024-04-17T22:00:00+00:00,7722.0,557.0,0.0,43,0.0,1.0,0.0,134.0,6989.0,0.0,0.0,43.0,0.0,7.21,25.85,0.0,,0.56,29.66,0.0,0.0,0.01,5.26,1.74,41.49,
32,Hauts-de-France,Données définitives,2024-04-18,00:00,2024-04-17T22:00:00+00:00,5752.0,129.0,3527.0,248,0.0,2.0,0.0,108.0,1740.0,0.0,0.0,248.0,0.0,2.24,5.36,61.32,64.6,4.31,4.08,0.0,0.0,0.03,50.0,1.88,53.2,
11,Île-de-France,Données définitives,2024-04-18,00:30,2024-04-17T22:30:00+00:00,7475.0,492.0,0.0,44,0.0,1.0,0.0,131.0,6806.0,0.0,0.0,44.0,0.0,6.58,22.83,0.0,,0.59,30.34,0.0,0.0,0.01,5.26,1.75,40.56,
32,Hauts-de-France,Données définitives,2024-04-18,00:30,2024-04-17T22:30:00+00:00,5719.0,130.0,3546.0,339,0.0,2.0,0.0,109.0,1592.0,0.0,0.0,339.0,0.0,2.27,5.4,62.0,64.95,5.93,5.57,0.0,0.0,0.03,50.0,1.91,53.69,
11,Île-de-France,Données définitives,2024-04-18,01:00,2024-04-17T23:00:00+00:00,7100.0,39.0,0.0,48,0.0,1.0,0.0,134.0,6882.0,0.0,0.0,48.0,0.0,0.55,1.81,0.0,,0.68,33.1,0.0,0.0,0.01,5.26,1.89,41.49,
32,Hauts-de-France,Données définitives,2024-04-18,01:00,2024-04-17T23:00:00+00:00,5484.0,131.0,3546.0,425,0.0,2.0,0.0,109.0,1274.0,0.0,0.0,425.0,0.0,2.39,5.44,64.66,64.95,7.75,6.99,0.0,0.0,0.04,50.0,1.99,53.69,
11,Île-de-France,Données définitives,2024-04-18,01:30,2024-04-17T23:30:00+00:00,6741.0,0.0,0.0,52,0.0,1.0,0.0,132.0,6560.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,,0.77,35.86,0.0,0.0,0.01,5.26,1.96,40.87,
32,Hauts-de-France,Données définitives,2024-04-18,01:30,2024-04-17T23:30:00+00:00,5490.0,133.0,3541.0,399,0.0,2.0,0.0,108.0,1307.0,0.0,0.0,399.0,0.0,2.42,5.53,64.5,64.85,7.27,6.56,0.0,0.0,0.04,50.0,1.97,53.2,
32,Hauts-de-France,Données définitives,2024-04-18,02:00,2024-04-18T00:00:00+00:00,5461.0,133.0,3533.0,242,0.0,2.0,0.0,109.0,1443.0,0.0,0.0,242.0,0.0,2.44,5.53,64.7,64.71,4.43,3.98,0.0,0.0,0.04,50.0,2.0,53.69,
11,Île-de-France,Données définitives,2024-04-18,02:00,2024-04-18T00:00:00+00:00,6541.0,0.0,0.0,29,0.0,1.0,0.0,133.0,6384.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,,0.44,20.0,0.0,0.0,0.02,5.26,2.03,41.18,
32,Hauts-de-France,Données définitives,2024-04-18,02:30,2024-04-18T00:30:00+00:00,5284.0,126.0,3580.0,150,0.0,2.0,0.0,108.0,1317.0,0.0,0.0,150.0,0.0,2.38,5.23,67.75,65.57,2.84,2.47,0.0,0.0,0.04,50.0,2.04,53.2,
11,Île-de-France,Données définitives,2024-04-18,02:30,2024-04-18T00:30:00+00:00,6484.0,0.0,0.0,27,0.0,1.0,0.0,133.0,6325.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,,0.42,18.62,0.0,0.0,0.02,5.26,2.05,41.18,
32,Hauts-de-France,Données définitives,2024-04-18,03:00,2024-04-18T01:00:00+00:00,5297.0,124.0,3551.0,129,0.0,2.0,0.0,108.0,1384.0,0.0,0.0,129.0,0.0,2.34,5.15,67.04,65.04,2.44,2.12,0.0,0.0,0.04,50.0,2.04,53.2,
11,Île-de-France,Données définitives,2024-04-18,03:00,2024-04-18T01:00:00+00:00,6293.0,0.0,0.0,33,0.0,1.0,0.0,131.0,6135.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,,0.52,22.76,0.0,0.0,0.02,5.26,2.08,40.56,
32,Hauts-de-France,Données définitives,2024-04-18,03:30,2024-04-18T01:30:00+00:00,5139.0,124.0,3553.0,111,0.0,2.0,0.0,108.0,1240.0,0.0,0.0,111.0,0.0,2.41,5.15,69.14,65.07,2.16,1.83,0.0,0.0,0.04,50.0,2.1,53.2,
11,Île-de-France,Données définitives,2024-04-18,03:30,2024-04-18T01:30:00+00:00,6201.0,0.0,0.0,17,0.0,1.0,0.0,131.0,6053.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,,0.27,11.72,0.0,0.0,0.02,5.26,2.11,40.56,
32,Hauts-de-France,Données définitives,2024-04-18,04:00,2024-04-18T02:00:00+00:00,5092.0,124.0,3536.0,143,0.0,2.0,0.0,109.0,1179.0,0.0,0.0,143.0,0.0,2.44,5.15,69.44,64.76,2.81,2.35,0.0,0.0,0.04,50.0,2.14,53.69,
11,Île-de-France,Données définitives,2024-04-18,04:00,2024-04-18T02:00:00+00:00,6105.0,0.0,0.0,35,0.0,1.0,0.0,131.0,5942.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,,0.57,24.14,0.0,0.0,0.02,5.26,2.15,40.56,
11,Île-de-France,Données définitives,2024-04-18,04:30,2024-04-18T02:30:00+00:00,6138.0,0.0,0.0,27,0.0,1.0,0.0,131.0,5984.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,,0.44,18.62,0.0,0.0,0.02,5.26,2.13,40.56,
32,Hauts-de-France,Données définitives,2024-04-18,04:30,2024-04-18T02:30:00+00:00,5094.0,127.0,3536.0,189,0.0,2.0,0.0,109.0,1131.0,0.0,0.0,189.0,0.0,2.49,5.28,69.41,64.76,3.71,3.11,0.0,0.0,0.04,50.0,2.14,53.69,
32,Hauts-de-France,Données définitives,2024-04-18,05:00,2024-04-18T03:00:00+00:00,5102.0,126.0,3542.0,242,0.0,2.0,0.0,109.0,1080.0,0.0,0.0,242.0,0.0,2.47,5.23,69.42,64.87,4.74,3.98,0.0,0.0,0.04,50.0,2.14,53.69,
11,Île-de-France,Données définitives,2024-04-18,05:00,2024-04-18T03:00:00+00:00,6206.0,0.0,0.0,27,0.0,1.0,0.0,133.0,6048.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,,0.44,18.62,0.0,0.0,0.02,5.26,2.14,41.18,
32,Hauts-de-France,Données définitives,2024-04-18,05:30,2024-04-18T03:30:00+00:00,5227.0,160.0,3516.0,325,0.0,2.0,0.0,109.0,1115.0,0.0,0.0,325.0,0.0,3.06,6.65,67.27,64.4,6.22,5.34,0.0,0.0,0.04,50.0,2.09,53.69,
11,Île-de-France,Données définitives,2024-04-18,05:30,2024-04-18T03:30:00+00:00,6421.0,0.0,0.0,14,0.0,1.0,0.0,132.0,6288.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,,0.22,9.66,0.0,0.0,0.02,5.26,2.06,40.87,
32,Hauts-de-France,Données définitives,2024-04-18,06:00,2024-04-18T04:00:00+00:00,5337.0,208.0,3528.0,451,0.0,2.0,0.0,106.0,1040.0,0.0,0.0,451.0,0.0,3.9,8.64,66.1,64.62,8.45,7.42,0.0,0.0,0.04,50.0,1.99,52.22,
11,Île-de-France,Données définitives,2024-04-18,06:00,2024-04-18T04:00:00+00:00,6694.0,0.0,0.0,14,0.0,1.0,0.0,130.0,6559.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,,0.21,9.66,0.0,0.0,0.01,5.26,1.94,40.25,
32,Hauts-de-France,Données définitives,2024-04-18,06:30,2024-04-18T04:30:00+00:00,5728.0,306.0,3574.0,562,0.0,2.0,0.0,105.0,1177.0,0.0,0.0,562.0,0.0,5.34,12.71,62.4,65.46,9.81,9.24,0.0,0.0,0.03,50.0,1.83,51.72,
11,Île-de-France,Données définitives,2024-04-18,06:30,2024-04-18T04:30:00+00:00,7078.0,0.0,0.0,21,0.0,0.0,0.0,131.0,6930.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,,0.3,14.48,0.0,0.0,0.0,0.0,1.85,40.56,
11,Île-de-France,Données définitives,2024-04-18,07:00,2024-04-18T05:00:00+00:00,7358.0,0.0,0.0,14,0.0,0.0,0.0,130.0,7217.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,,0.19,9.66,0.0,0.0,0.0,0.0,1.77,40.25,
32,Hauts-de-France,Données définitives,2024-04-18,07:00,2024-04-18T05:00:00+00:00,5865.0,352.0,3577.0,615,0.0,2.0,0.0,105.0,1214.0,0.0,0.0,615.0,0.0,6.0,14.62,60.99,65.51,10.49,10.11,0.0,0.0,0.03,50.0,1.79,51.72,
11,Île-de-France,Données définitives,2024-04-18,07:30,2024-04-18T05:30:00+00:00,7877.0,0.0,0.0,8,2.0,0.0,0.0,125.0,7740.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,0.1,5.52,0.03,0.62,0.0,0.0,1.59,38.7,
32,Hauts-de-France,Données définitives,2024-04-18,07:30,2024-04-18T05:30:00+00:00,6034.0,483.0,3589.0,674,7.0,2.0,0.0,105.0,1174.0,0.0,0.0,674.0,0.0,8.0,20.07,59.48,65.73,11.17,11.08,0.12,1.26,0.03,50.0,1.74,51.72,
32,Hauts-de-France,Données définitives,2024-04-18,08:00,2024-04-18T06:00:00+00:00,6193.0,692.0,3531.0,703,28.0,2.0,0.0,105.0,1133.0,0.0,0.0,703.0,0.0,11.17,28.75,57.02,64.67,11.35,11.56,0.45,5.05,0.03,50.0,1.7,51.72,
11,Île-de-France,Données définitives,2024-04-18,08:00,2024-04-18T06:00:00+00:00,8177.0,0.0,0.0,16,9.0,1.0,0.0,123.0,8027.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,,0.2,11.03,0.11,2.8,0.01,5.26,1.5,38.08,
11,Île-de-France,Données définitives,2024-04-18,08:30,2024-04-18T06:30:00+00:00,8475.0,0.0,0.0,25,28.0,1.0,0.0,123.0,8301.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,,0.29,17.24,0.33,8.7,0.01,5.26,1.45,38.08,
32,Hauts-de-France,Données définitives,2024-04-18,08:30,2024-04-18T06:30:00+00:00,6182.0,730.0,3567.0,630,63.0,2.0,0.0,104.0,1087.0,0.0,0.0,630.0,0.0,11.81,30.33,57.7,65.33,10.19,10.36,1.02,11.37,0.03,50.0,1.68,51.23,
11,Île-de-France,Données définitives,2024-04-18,09:00,2024-04-18T07:00:00+00:00,8643.0,0.0,0.0,18,54.0,1.0,0.0,122.0,8452.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,,0.21,12.41,0.62,16.77,0.01,5.26,1.41,37.77,
32,Hauts-de-France,Données définitives,2024-04-18,09:00,2024-04-18T07:00:00+00:00,6106.0,734.0,3583.0,497,113.0,2.0,0.0,106.0,1072.0,0.0,0.0,497.0,0.0,12.02,30.49,58.68,65.62,8.14,8.17,1.85,20.4,0.03,50.0,1.74,52.22,
32,Hauts-de-France,Données définitives,2024-04-18,09:30,2024-04-18T07:30:00+00:00,6106.0,735.0,3608.0,393,158.0,2.0,0.0,106.0,1106.0,0.0,0.0,393.0,0.0,12.04,30.54,59.09,66.08,6.44,6.46,2.59,28.52,0.03,50.0,1.74,52.22,
11,Île-de-France,Données définitives,2024-04-18,09:30,2024-04-18T07:30:00+00:00,8711.0,0.0,0.0,13,69.0,1.0,0.0,125.0,8507.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,,0.15,8.97,0.79,21.43,0.01,5.26,1.43,38.7,
32,Hauts-de-France,Données définitives,2024-04-18,10:00,2024-04-18T08:00:00+00:00,6048.0,739.0,3597.0,344,219.0,2.0,0.0,105.0,1053.0,0.0,0.0,344.0,0.0,12.22,30.7,59.47,65.88,5.69,5.66,3.62,39.53,0.03,50.0,1.74,51.72,
11,Île-de-France,Données définitives,2024-04-18,10:00,2024-04-18T08:00:00+00:00,8701.0,4.0,0.0,22,81.0,1.0,0.0,120.0,8480.0,0.0,0.0,22.0,0.0,0.05,0.19,0.0,,0.25,15.17,0.93,25.16,0.01,5.26,1.38,37.15,
32,Hauts-de-France,Données définitives,2024-04-18,10:30,2024-04-18T08:30:00+00:00,6064.0,728.0,3622.0,377,248.0,2.0,0.0,106.0,982.0,0.0,0.0,377.0,0.0,12.01,30.25,59.73,66.34,6.22,6.2,4.09,44.77,0.03,50.0,1.75,52.22,
11,Île-de-France,Données définitives,2024-04-18,10:30,2024-04-18T08:30:00+00:00,8675.0,3.0,0.0,19,96.0,1.0,0.0,119.0,8438.0,0.0,0.0,19.0,0.0,0.03,0.14,0.0,,0.22,13.1,1.11,29.81,0.01,5.26,1.37,36.84,
32,Hauts-de-France,Données définitives,2024-04-18,11:00,2024-04-18T09:00:00+00:00,5988.0,725.0,3621.0,379,278.0,2.0,0.0,108.0,876.0,0.0,0.0,379.0,0.0,12.11,30.12,60.47,66.32,6.33,6.23,4.64,50.18,0.03,50.0,1.8,53.2,
11,Île-de-France,Données définitives,2024-04-18,11:00,2024-04-18T09:00:00+00:00,8671.0,3.0,0.0,15,120.0,2.0,0.0,121.0,8411.0,0.0,0.0,15.0,0.0,0.03,0.14,0.0,,0.17,10.34,1.38,37.27,0.02,10.53,1.4,37.46,
32,Hauts-de-France,Données définitives,2024-04-18,11:30,2024-04-18T09:30:00+00:00,6099.0,722.0,3630.0,374,289.0,2.0,0.0,110.0,966.0,0.0,0.0,374.0,0.0,11.84,30.0,59.52,66.48,6.13,6.15,4.74,52.17,0.03,50.0,1.8,54.19,
11,Île-de-France,Données définitives,2024-04-18,11:30,2024-04-18T09:30:00+00:00,8639.0,4.0,0.0,15,130.0,2.0,0.0,122.0,8363.0,0.0,0.0,15.0,0.0,0.05,0.19,0.0,,0.17,10.34,1.5,40.37,0.02,10.53,1.41,37.77,
32,Hauts-de-France,Données définitives,2024-04-18,12:00,2024-04-18T10:00:00+00:00,6091.0,721.0,3622.0,302,319.0,2.0,0.0,111.0,1008.0,0.0,0.0,302.0,0.0,11.84,29.95,59.46,66.34,4.96,4.97,5.24,57.58,0.03,50.0,1.82,54.68,
11,Île-de-France,Données définitives,2024-04-18,12:00,2024-04-18T10:00:00+00:00,8735.0,4.0,0.0,15,153.0,2.0,0.0,119.0,8439.0,0.0,0.0,15.0,0.0,0.05,0.19,0.0,,0.17,10.34,1.75,47.52,0.02,10.53,1.36,36.84,
11,Île-de-France,Données définitives,2024-04-18,12:30,2024-04-18T10:30:00+00:00,8723.0,4.0,0.0,16,157.0,2.0,0.0,122.0,8423.0,0.0,0.0,16.0,0.0,0.05,0.19,0.0,,0.18,11.03,1.8,48.76,0.02,10.53,1.4,37.77,
32,Hauts-de-France,Données définitives,2024-04-18,12:30,2024-04-18T10:30:00+00:00,6011.0,723.0,3526.0,226,340.0,2.0,0.0,111.0,1081.0,0.0,0.0,226.0,0.0,12.03,30.04,58.66,64.58,3.76,3.72,5.66,61.37,0.03,50.0,1.85,54.68,
11,Île-de-France,Données définitives,2024-04-18,13:00,2024-04-18T11:00:00+00:00,8656.0,0.0,0.0,17,179.0,2.0,0.0,121.0,8334.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,,0.2,11.72,2.07,55.59,0.02,10.53,1.4,37.46,
32,Hauts-de-France,Données définitives,2024-04-18,13:00,2024-04-18T11:00:00+00:00,6053.0,719.0,3575.0,173,341.0,2.0,0.0,110.0,1128.0,0.0,0.0,173.0,0.0,11.88,29.87,59.06,65.48,2.86,2.84,5.63,61.55,0.03,50.0,1.82,54.19,
32,Hauts-de-France,Données définitives,2024-04-18,13:30,2024-04-18T11:30:00+00:00,6010.0,718.0,3602.0,140,364.0,2.0,0.0,110.0,1063.0,0.0,0.0,140.0,0.0,11.95,29.83,59.93,65.97,2.33,2.3,6.06,65.7,0.03,50.0,1.83,54.19,
11,Île-de-France,Données définitives,2024-04-18,13:30,2024-04-18T11:30:00+00:00,8517.0,0.0,0.0,15,175.0,2.0,0.0,121.0,8200.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,,0.18,10.34,2.05,54.35,0.02,10.53,1.42,37.46,
11,Île-de-France,Données définitives,2024-04-18,14:00,2024-04-18T12:00:00+00:00,8336.0,0.0,0.0,14,167.0,2.0,0.0,117.0,8039.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,,0.17,9.66,2.0,51.86,0.02,10.53,1.4,36.22,
32,Hauts-de-France,Données définitives,2024-04-18,14:00,2024-04-18T12:00:00+00:00,5875.0,718.0,3513.0,143,342.0,2.0,0.0,108.0,1049.0,0.0,0.0,143.0,0.0,12.22,29.83,59.8,64.34,2.43,2.35,5.82,61.73,0.03,50.0,1.84,53.2,
